Date,Close,High,Low,Open,Volume
,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
2022-10-17,7516.60107421875,7562.156232244318,7448.268337180398,7516.60107421875,56387500
2022-10-18,7562.15625,7721.599303463856,7516.60109186747,7539.3786709337355,85665300
2022-10-19,7539.37841796875,7607.711152874811,7493.82326136471,7516.600839666729,66753500
2022-10-20,7744.37744140625,7744.37744140625,7516.601634306066,7516.601634306066,91812300
2022-10-21,7881.04296875,7949.375711253613,7698.822322073699,7698.822322073699,122777800
2022-10-24,8108.818359375,8108.818359375,7949.37530174684,7972.152881408006,89416500
2022-10-25,7926.59814453125,8086.041210656878,7926.59814453125,8040.486048906699,84696300
2022-10-26,7789.93212890625,7881.042446203399,7789.93212890625,7858.264866879112,98962100
2022-10-27,7926.59814453125,7926.59814453125,7789.932659280711,7789.932659280711,77003400
2022-10-28,7972.1533203125,7972.1533203125,7881.042996651786,7881.042996651786,84980600
2022-10-31,8017.708984375,8063.2641490589485,7994.931402033026,8063.2641490589485,138922800
2022-11-01,8017.708984375,8199.929643110796,7949.376237349076,8199.929643110796,118118400
2022-11-02,7972.1533203125,8040.486063058036,7949.375739397322,8017.708482142857,68323600
2022-11-03,8017.708984375,8040.486566716974,7926.598655007102,7926.598655007102,81856300
2022-11-04,7994.93017578125,8017.70775462963,7903.819860387731,7994.93017578125,84458300
2022-11-07,8063.263671875,8063.263671875,7903.82060491702,7949.375766905015,94794000
2022-11-08,7972.1533203125,8086.041224888393,7949.375739397322,8063.263643973214,42525500
2022-11-09,8086.04052734375,8086.04052734375,7903.819895741638,7903.819895741638,96599500
2022-11-10,8017.708984375,8017.708984375,7949.376237349076,7949.376237349076,89463000
2022-11-11,8063.263671875,8131.596414856992,8040.486090881003,8108.818833862994,59597900
2022-11-14,7972.1533203125,8108.818805803571,7972.1533203125,8086.041224888393,49208200
2022-11-15,8017.708984375,8063.2641490589485,7972.153819691051,7994.931402033026,59092900
2022-11-16,7835.48828125,7903.821027888808,7789.933116824128,7858.265863462936,143424800
2022-11-17,7949.37548828125,8040.485809063844,7835.487587303009,7858.265167498657,72679800
2022-11-18,8040.48681640625,8108.819565554179,7949.376484209012,7949.376484209012,83556900
2022-11-21,7949.37548828125,8108.818549650788,7949.37548828125,8086.04096945514,35901000
2022-11-22,8108.818359375,8154.373518697332,8063.263200052669,8108.818359375,84684200
2022-11-23,8086.04052734375,8177.1508431448065,8086.04052734375,8108.818106294014,84642100
2022-11-24,8199.927734375,8199.927734375,8154.3725802951385,8177.150157335069,53520800
2022-11-25,8177.15185546875,8199.929437238858,8108.819110158426,8199.929437238858,75048300
2022-11-28,8222.7080078125,8291.040761340028,8177.152838794148,8245.485592321676,96209700
2022-11-29,8177.15185546875,8268.262182549182,8131.596691928534,8177.15185546875,91562100
2022-11-30,8473.2587890625,8564.369098622312,8063.262396043347,8086.0399734333,644359600
2022-12-01,8199.927734375,8518.813812934028,8199.927734375,8450.481081814236,155775400
2022-12-02,8140.4755859375,8209.075099302141,8140.4755859375,8140.4755859375,130982100
2022-12-05,8026.1435546875,8140.476083956553,8026.1435546875,8049.010060541311,114656300
2022-12-06,7934.67626953125,8003.275776184258,7843.210260660572,7980.409273966588,180553800
2022-12-07,7728.87890625,7843.211434448965,7728.87890625,7774.611917529586,229308700
2022-12-08,7774.6123046875,7843.211825022978,7637.4132640165435,7660.279770795037,172590100
2022-12-09,7843.2109375,7866.077441690963,7728.87841654519,7774.611424927114,90851300
2022-12-12,7957.54443359375,7957.54443359375,7751.745870655981,7797.478884642152,102851800
2022-12-13,7957.54443359375,7957.54443359375,7820.345391635237,7888.944912614494,104580200
2022-12-14,7888.9453125,7957.544836956522,7797.479279891305,7866.078804347827,118164300
2022-12-15,7774.6123046875,7866.07833180147,7774.612304687499,7843.211825022978,113255700
2022-12-16,7866.078125,7911.811137354652,7683.146075581396,7706.012581758721,181516700
2022-12-19,7911.81103515625,7957.5440469201585,7866.078023392341,7911.81103515625,67482900
2022-12-20,7843.2109375,7911.810450072887,7820.344433309038,7820.344433309038,41243700
2022-12-21,7934.67626953125,7957.542771748919,7843.210260660572,7866.076762878241,33617700
2022-12-22,7843.2109375,7934.6769542638485,7843.2109375,7911.810450072887,59591500
2022-12-23,7774.6123046875,7843.211825022978,7774.612304687499,7797.478811465992,47393000
2022-12-26,7843.2109375,7888.943945881924,7774.611424927114,7774.611424927114,20495900
2022-12-27,7866.078125,7911.811137354652,7843.211618822675,7866.078125,27193800
2022-12-28,7911.81103515625,7911.81103515625,7820.345011628432,7911.81103515625,40420200
2022-12-29,7843.2109375,7866.077441690963,7774.611424927114,7797.477929118077,47020900
2022-12-30,7820.34423828125,7911.810252764071,7820.34423828125,7843.210741901955,44681400
2023-01-02,7820.34423828125,7866.077245522661,7774.6112310398385,7843.210741901955,10653900
2023-01-03,7820.34423828125,7866.077245522661,7797.477734660544,7820.34423828125,27399100
2023-01-04,7637.41259765625,7843.211140706868,7637.412597656251,7797.478131140064,90918800
2023-01-05,7545.94677734375,7660.279304273201,7454.480755800189,7637.412798887311,128838500
2023-01-06,7591.6796875,7614.546192582831,7408.74764683735,7408.74764683735,69286600
2023-01-09,7728.87890625,7728.87890625,7614.546378051035,7614.546378051035,86916900
2023-01-10,7477.34765625,7706.012722190368,7454.481149655963,7683.146215596331,101759100
2023-01-11,7431.61376953125,7454.4802734375,7317.28125,7363.0142578125,96069100
2023-01-12,7477.34765625,7568.813682626147,7431.6146430619265,7454.481149655963,103804600
2023-01-13,7363.01513671875,7477.347669897613,7340.148630082977,7454.48116326184,119748200
2023-01-16,7454.48046875,7500.213477760736,7363.014450728528,7363.014450728528,105710700
2023-01-17,7614.54638671875,7660.279398050395,7454.480847057996,7477.347352723818,88695900
2023-01-18,7591.6796875,7614.546192582831,7477.347162085844,7500.213667168675,96814600
2023-01-19,7614.54638671875,7637.412892384573,7545.946869721284,7637.412892384573,66391800
2023-01-20,7591.6796875,7614.546192582831,7545.946677334337,7568.813182417169,96859500
2023-01-24,7523.08056640625,7637.4130978106,7523.08056640625,7591.68008524886,42474500
2023-01-25,7500.21435546875,7591.680384193978,7500.21435546875,7591.680384193978,66124500
2023-01-26,7751.74560546875,7751.74560546875,7523.080543360527,7523.080543360527,77582300
2023-01-27,7957.54443359375,8094.743475552264,7820.345391635237,7957.54443359375,196804700
2023-01-30,7957.54443359375,8026.143954573006,7843.211898628323,7980.410940586836,68544300
2023-01-31,7751.74560546875,7934.6776551553285,7751.74560546875,7888.944642733683,200589000
2023-02-01,7774.6123046875,7843.211825022978,7728.8792911305145,7843.211825022978,77396200
2023-02-02,7728.87890625,7797.478423169379,7683.145894970415,7706.012400610207,99109500
2023-02-03,7957.54443359375,7957.54443359375,7774.612377649067,7820.345391635237,71716700
2023-02-06,7980.41015625,8003.2766609957025,7911.810642012894,8003.2766609957025,117757700
2023-02-07,8094.74365234375,8094.74365234375,8003.277622373764,8026.14412986626,116014700
2023-02-08,8071.876953125,8094.743460074363,8049.010446175637,8071.876953125,54495500
2023-02-09,8140.4755859375,8140.4755859375,8049.009568117977,8071.876072572858,72381700
2023-02-10,8071.876953125,8140.476473973087,7957.5444183781865,8117.609967023725,62060900
2023-02-13,8117.60888671875,8140.475390625,8026.14287109375,8117.60888671875,63775000
2023-02-14,8186.208984375,8186.208984375,8071.876456660265,8094.742962203212,81678200
2023-02-15,8117.60888671875,8140.475390625,8003.2763671875,8117.60888671875,38037000
2023-02-16,7957.54443359375,8094.743475552264,7957.54443359375,8071.876968559178,66040400
2023-02-17,7980.41015625,8094.742679978511,7980.410156250001,8026.143165741404,43588900
2023-02-20,8003.27734375,8071.876863839286,7957.544330357143,7980.410837053571,40077000
2023-02-21,7957.54443359375,8049.010461566092,7957.54443359375,8026.143954573006,25390500
2023-02-22,7934.67626953125,8003.275776184258,7888.943265095911,7957.542771748919,38671900
2023-02-23,7980.41015625,8003.2766609957025,7888.944137267193,7888.944137267193,53412300
2023-02-24,7934.67626953125,8094.741785054935,7934.67626953125,8026.142278401927,44123400
2023-02-27,8026.1435546875,8026.1435546875,7911.811025418448,7934.677531272258,59983900
2023-02-28,8003.27734375,8026.143850446429,7934.677823660714,8026.143850446429,106349400
2023-03-01,7866.078125,8003.277162063954,7866.078125,7980.410655886628,67034700
2023-03-02,7888.9453125,7957.544836956522,7866.078804347827,7866.078804347827,56672000
2023-03-03,7751.74560546875,7934.6776551553285,7751.74560546875,7911.8111489445055,95376900
2023-03-06,7683.14599609375,7820.345031738281,7683.14599609375,7820.345031738281,92652000
2023-03-07,7706.0126953125,7751.745708341061,7637.413175769659,7637.413175769659,106115600
2023-03-08,7843.2109375,7843.2109375,7683.1454081632655,7683.1454081632655,79350900
2023-03-09,7843.2109375,7911.810450072887,7820.344433309038,7911.810450072887,54201400
2023-03-10,7728.87890625,7820.3449288091715,7728.87890625,7774.611917529586,59580100
2023-03-13,7820.34423828125,7888.9437491433655,7728.878223798428,7728.878223798428,82077700
2023-03-14,7614.54638671875,7751.7454207136825,7614.54638671875,7706.012409382039,90495300
2023-03-15,7614.54638671875,7751.7454207136825,7614.54638671875,7728.878915047861,86747400
2023-03-16,7591.6796875,7637.412697665663,7545.946677334337,7591.6796875,105894000
2023-03-17,7660.2802734375,7728.8797982742535,7614.547256879664,7660.2802734375,198558600
2023-03-20,7683.14599609375,7751.745513916016,7660.279490152995,7683.14599609375,37277900
2023-03-21,7774.6123046875,7774.612304687499,7660.279770795037,7683.146277573529,91617400
2023-03-24,8071.876953125,8071.876953125,7888.944897530099,7957.5444183781865,145603600
2023-03-27,7957.54443359375,8071.876968559178,7957.54443359375,8071.876968559178,110692800
2023-03-28,7934.67626953125,8049.008780619596,7934.67626953125,8049.008780619596,98296600
2023-03-29,8209.896484375,8209.896484375,8046.631497469815,8093.278636585582,101068200
2023-03-30,8233.2197265625,8303.190432453966,8209.896157932011,8303.190432453966,118912100
2023-03-31,8163.248046875,8256.542310267858,8139.924481026786,8233.218744419642,97146900
2023-04-03,8209.896484375,8233.220053932884,8163.2493452592325,8233.220053932884,60288900
2023-04-04,8186.57177734375,8233.218909978188,8069.953945757657,8233.218909978188,60975800
2023-04-05,8139.923828125,8209.894520057307,8139.923828125,8186.5709560798705,36922100
2023-04-06,8163.248046875,8186.5716127232145,8116.600915178572,8116.600915178572,45489400
2023-04-10,8209.896484375,8209.896484375,8116.602206143466,8139.925775701349,32996000
2023-04-11,8233.2197265625,8233.2197265625,8163.2490206710345,8233.2197265625,44554300
2023-04-12,8303.189453125,8303.189453125,8233.218755486307,8303.189453125,91903600
2023-04-13,8326.5126953125,8349.836260285365,8279.865565366772,8349.836260285365,51726500
2023-04-14,8396.4833984375,8396.4833984375,8349.83626844618,8396.4833984375,110354200
2023-04-17,8419.80859375,8443.132163261773,8303.190746191136,8419.80859375,83946900
2023-04-18,8513.1015625,8559.748694349315,8419.80729880137,8443.130864726028,91178700
2023-04-26,8583.072265625,8583.072265625,8396.483738111414,8513.101567807405,186928200
2023-04-27,8536.42578125,8559.749348958334,8466.455078125,8489.778645833334,54842400
2023-04-28,8443.130859375,8513.101557104626,8443.130859375,8489.777991194751,145775300
2023-05-02,8443.130859375,8489.777991194751,8303.189463915745,8489.777991194751,83645900
2023-05-03,8326.5126953125,8443.130520176821,8279.865565366772,8443.130520176821,83728800
2023-05-04,8396.4833984375,8419.80696343316,8279.865573459201,8326.512703450522,67565000
2023-05-05,8396.4833984375,8443.13052842882,8349.83626844618,8396.4833984375,64815100
2023-05-08,8396.4833984375,8466.45409342448,8349.83626844618,8396.4833984375,84754500
2023-05-09,8326.5126953125,8373.159825258228,8303.189130339637,8349.836260285365,40929600
2023-05-10,8326.5126953125,8349.836260285365,8303.189130339637,8326.5126953125,45322600
2023-05-11,8233.2197265625,8303.190432453966,8209.896157932011,8303.190432453966,81993900
2023-05-12,8209.896484375,8279.86719304865,8139.925775701349,8163.2493452592325,96525600
2023-05-15,8186.57177734375,8279.866042612624,8139.924644709313,8279.866042612624,64830300
2023-05-16,8116.60107421875,8233.218905744881,8116.60107421875,8209.895339439656,49497000
2023-05-17,8186.57177734375,8256.542476295406,8163.248211026531,8186.57177734375,69996100
2023-05-19,8396.4833984375,8396.4833984375,8233.218443467882,8303.189138454862,123592500
2023-05-22,8396.4833984375,8466.45409342448,8326.512703450522,8396.4833984375,91000000
2023-05-23,8513.1015625,8536.425128424658,8419.80729880137,8443.130864726028,102980500
2023-05-24,8419.80859375,8583.07358033241,8419.80859375,8583.07358033241,77392900
2023-05-25,8443.130859375,8536.425123014502,8443.130859375,8489.777991194751,76325700
2023-05-26,8536.42578125,8583.072916666668,8489.778645833334,8559.749348958334,55675900
2023-05-29,8536.42578125,8629.720052083334,8466.455078125,8629.720052083334,79148200
2023-05-30,8629.720703125,8699.691411528716,8536.426425253378,8583.07356418919,97189500
2023-05-31,8443.130859375,8699.690084383632,8443.130859375,8676.366518473757,722827900
2023-06-05,8583.072265625,8699.690095320992,8489.778001868206,8536.425133746603,163535600
2023-06-06,8536.42578125,8583.072916666668,8443.131510416668,8443.131510416668,74872200
2023-06-07,8489.77734375,8559.748036143545,8466.453779618818,8513.10090788118,87492200
2023-06-08,8513.1015625,8513.1015625,8466.454430650685,8466.454430650685,53188400
2023-06-09,8489.77734375,8559.748036143545,8489.77734375,8559.748036143545,44632400
2023-06-12,8536.42578125,8536.42578125,8489.778645833334,8536.42578125,38082300
2023-06-13,8536.42578125,8559.749348958334,8489.778645833334,8559.749348958334,45552600
2023-06-14,8466.455078125,8513.102213541668,8443.131510416668,8489.778645833334,72223700
2023-06-15,8443.130859375,8489.777991194751,8443.130859375,8489.777991194751,59073000
2023-06-16,8443.130859375,8489.777991194751,8373.160161645374,8489.777991194751,112769400
2023-06-19,8396.4833984375,8443.13052842882,8396.4833984375,8396.4833984375,32330600
2023-06-20,8443.130859375,8443.130859375,8349.836595735496,8419.807293465125,54990100
2023-06-21,8513.1015625,8513.1015625,8396.483732876713,8443.130864726028,42676300
2023-06-22,8443.130859375,8536.425123014502,8443.130859375,8513.101557104626,48291100
2023-06-23,8443.130859375,8536.425123014502,8419.807293465125,8419.807293465125,47813500
2023-06-26,8466.455078125,8513.102213541668,8419.807942708334,8419.807942708334,36389900
2023-06-27,8536.42578125,8536.42578125,8443.131510416668,8443.131510416668,36225100
2023-07-03,8466.455078125,8466.455078125,8419.807942708334,8419.807942708334,108855900
2023-07-04,8443.130859375,8536.425123014502,8443.130859375,8536.425123014502,35049300
2023-07-05,8443.130859375,8466.454425284875,8419.807293465125,8443.130859375,44609200
2023-07-06,8466.455078125,8489.778645833334,8419.807942708334,8443.131510416668,52532400
2023-07-07,8419.80859375,8489.779302285318,8419.80859375,8419.80859375,37641300
2023-07-10,8443.130859375,8489.777991194751,8443.130859375,8489.777991194751,28981500
2023-07-11,8419.80859375,8489.779302285318,8419.80859375,8489.779302285318,43703500
2023-07-12,8559.7490234375,8559.7490234375,8443.131189330721,8466.454756152078,61566500
2023-07-13,8513.1015625,8606.39582619863,8513.1015625,8583.072260273973,65230900
2023-07-14,8583.072265625,8583.072265625,8513.101567807405,8559.748699685802,55554500
2023-07-17,8559.7490234375,8629.719723901566,8559.7490234375,8583.072590258855,62550100
2023-07-18,8536.42578125,8629.720052083334,8489.778645833334,8583.072916666668,52924600
2023-07-20,8536.42578125,8606.396484375,8513.102213541668,8583.072916666668,83476600
2023-07-21,8536.42578125,8559.749348958334,8513.102213541668,8536.42578125,42667800
2023-07-24,8489.77734375,8583.071600274725,8489.77734375,8583.071600274725,62061200
2023-07-25,8536.42578125,8676.3671875,8536.42578125,8559.749348958334,122802700
2023-07-26,8723.013671875,8723.013671875,8513.10157816678,8559.74871010194,113868700
2023-07-27,8606.396484375,8769.661458333334,8606.396484375,8769.661458333334,77848400
2023-07-28,8513.1015625,8606.39582619863,8513.1015625,8583.072260273973,74510200
2023-07-31,8513.1015625,8583.072260273973,8489.777996575343,8559.748694349315,80868000
2023-08-01,8513.1015625,8559.748694349315,8489.777996575343,8559.748694349315,49756400
2023-08-02,8583.072265625,8583.072265625,8513.101567807405,8513.101567807405,60629900
2023-08-03,8629.720703125,8676.36784206081,8536.426425253378,8536.426425253378,64596100
2023-08-04,8536.42578125,8653.043619791668,8513.102213541668,8629.720052083334,52675900
2023-08-07,8653.04296875,8653.04296875,8536.42513898248,8536.42513898248,55589300
2023-08-08,8583.072265625,8676.366529381794,8583.072265625,8653.042963442596,43373400
2023-08-09,8769.66015625,8769.66015625,8629.718770777927,8653.042335023272,77056800
2023-08-10,8769.66015625,8792.983720495346,8723.013027759309,8769.66015625,76738100
2023-08-11,8769.66015625,8816.307284740691,8746.336592004654,8792.983720495346,68898600
2023-08-14,8723.013671875,8723.013671875,8606.3958420371,8699.69010590742,75495400
2023-08-15,8676.3662109375,8746.336906186996,8676.3662109375,8699.689776020665,59303700
2023-08-16,8676.3662109375,8699.689776020665,8629.71908077117,8653.042645854335,53440000
2023-08-18,8629.720703125,8723.014980996622,8629.720703125,8629.720703125,79328900
2023-08-21,8559.7490234375,8629.719723901566,8559.7490234375,8606.396157080211,73573000
2023-08-22,8676.3662109375,8699.689776020665,8536.424820438508,8536.424820438508,65664600
2023-08-23,8676.3662109375,8699.689776020665,8653.042645854335,8676.3662109375,63749800
2023-08-24,8583.072265625,8699.690095320992,8583.072265625,8629.719397503397,53725900
2023-08-25,8653.04296875,8653.04296875,8559.748704935984,8583.072270889488,50379000
2023-08-28,8583.072265625,8629.719397503397,8583.072265625,8629.719397503397,44423100
2023-08-29,8629.720703125,8676.36784206081,8583.07356418919,8653.044272592906,45428500
2023-08-30,8583.072265625,8676.366529381794,8583.072265625,8676.366529381794,56227000
2023-08-31,8559.7490234375,8606.396157080211,8489.778322973432,8583.072590258855,136107200
2023-09-01,8606.396484375,8653.043619791668,8559.749348958334,8583.072916666668,42152700
2023-09-04,8606.396484375,8653.043619791668,8559.749348958334,8606.396484375,40610600
2023-09-05,8606.396484375,8629.720052083334,8583.072916666668,8629.720052083334,42007200
2023-09-06,8536.42578125,8629.720052083334,8536.42578125,8583.072916666668,49318400
2023-09-07,8559.7490234375,8559.7490234375,8489.778322973432,8513.101889794789,61405200
2023-09-08,8513.1015625,8536.425128424658,8443.130864726028,8489.777996575343,80732300
2023-09-11,8513.1015625,8513.1015625,8466.454430650685,8466.454430650685,53155900
2023-09-12,8489.77734375,8513.10090788118,8466.453779618818,8489.77734375,66479000
2023-09-13,8466.455078125,8466.455078125,8396.484375,8443.131510416668,69490200
2023-09-14,8489.77734375,8513.10090788118,8396.483087225275,8396.483087225275,112757900
2023-09-15,8396.4833984375,8489.77765842014,8396.4833984375,8443.13052842882,121005300
2023-09-18,8396.4833984375,8466.45409342448,8396.4833984375,8443.13052842882,34272200
2023-09-19,8466.455078125,8466.455078125,8373.160807291668,8396.484375,33325800
2023-09-20,8536.42578125,8559.749348958334,8466.455078125,8513.102213541668,54305500
2023-09-21,8513.1015625,8536.425128424658,8466.454430650685,8513.1015625,40607000
2023-09-22,8466.455078125,8536.42578125,8466.455078125,8513.102213541668,42445300
2023-09-25,8396.4833984375,8466.45409342448,8396.4833984375,8466.45409342448,56132200
2023-09-26,8349.8369140625,8419.807614459673,8349.8369140625,8396.484047660615,73544700
2023-09-27,8279.865234375,8396.483054577466,8279.865234375,8303.188798415493,84345000
2023-09-29,8233.2197265625,8303.190432453966,8233.2197265625,8233.2197265625,118960000
2023-10-02,8466.455078125,8489.778645833334,8279.866536458334,8303.190104166668,93663000
2023-10-03,8583.072265625,8583.072265625,8419.807304050611,8466.454435929008,98380200
2023-10-04,8583.072265625,8629.719397503397,8513.101567807405,8583.072265625,112582800
2023-10-05,8466.455078125,8583.072916666668,8466.455078125,8583.072916666668,72855700
2023-10-06,8419.80859375,8489.779302285318,8419.80859375,8489.779302285318,53344400
2023-10-09,8443.130859375,8513.101557104626,8419.807293465125,8419.807293465125,43774500
